transaction_id,date_id,transaction_datetime,account_id,customer_id,branch_id,product_id,transaction_type,transaction_channel,transaction_amount,currency,running_balance,is_flagged_fraud
TXN00000196,20251110,2025-11-10 07:53:00,ACC000829,CUST00039,BR0020,PRD002,Payment,POS,-49135.68,INR,130135.76,False
TXN00000197,20251111,2025-11-11 03:27:00,ACC000900,CUST00068,BR0018,PRD004,Refund,ATM,65833.02,INR,318098.58,False
TXN00000198,20250210,2025-02-10 23:44:00,ACC001347,CUST00204,BR0015,PRD008,Withdrawal,POS,-8580.24,INR,100175.52,False
TXN00000199,20240809,2024-08-09 18:31:00,ACC000593,CUST00268,BR0009,PRD002,Interest Credit,Online,10046.97,INR,333849.83,False
TXN00000200,20250109,2025-01-09 13:52:00,ACC001429,CUST00637,BR0008,PRD003,Refund,Mobile App,10778.22,INR,74083.27,False
TXN00000201,20231130,2023-11-30 18:19:00,ACC000247,CUST00844,BR0006,PRD008,Fee,Branch,-19502.0,INR,322554.49,False
TXN00000202,20220423,2022-04-23 11:08:00,ACC001270,CUST00929,BR0003,PRD001,Payment,Mobile App,-2179.46,INR,441212.09,False
TXN00000203,20220102,2022-01-02 16:13:00,ACC000019,CUST00879,BR0024,PRD007,Withdrawal,Online,-17919.5,INR,451275.26,False
TXN00000204,20231004,2023-10-04 04:22:00,ACC001051,CUST00306,BR0025,PRD001,Deposit,POS,17490.96,INR,169645.54,False
TXN00000205,20220808,2022-08-08 21:19:00,ACC000287,CUST00509,BR0009,PRD005,Transfer,Mobile App,78506.85,INR,34105.05,False
TXN00000206,20240504,2024-05-04 19:42:00,ACC000991,CUST00616,BR0006,PRD003,Payment,ATM,-48129.62,INR,288019.48,False
TXN00000207,20250602,2025-06-02 22:20:00,ACC001350,CUST00797,BR0005,PRD001,Fee,POS,-12998.34,INR,477597.3,False
TXN00000208,20230120,2023-01-20 01:01:00,ACC001265,CUST00368,BR0017,PRD009,Refund,ATM,40407.2,INR,115852.16,False
TXN00000209,20251127,2025-11-27 07:49:00,ACC001023,CUST00524,BR0008,PRD007,Interest Credit,ATM,47667.48,INR,52715.9,False
TXN00000210,20250227,2025-02-27 13:59:00,ACC001492,CUST00422,BR0003,PRD003,Payment,Branch,-37802.9,INR,30963.32,False
TXN00000211,20241212,2024-12-12 14:48:00,ACC000077,CUST00996,BR0021,PRD005,Refund,Online,75006.0,INR,303266.65,False
TXN00000212,20231231,2023-12-31 14:24:00,ACC000357,CUST00829,BR0018,PRD008,Transfer,ATM,10810.72,INR,494435.43,False
TXN00000213,20251210,2025-12-10 14:43:00,ACC000410,CUST00857,BR0017,PRD006,Withdrawal,Online,-12662.12,INR,112748.27,False
TXN00000214,20220904,2022-09-04 06:05:00,ACC000889,CUST00759,BR0023,PRD002,Refund,POS,52876.52,INR,12121.53,False
TXN00000215,20240415,2024-04-15 04:57:00,ACC000198,CUST00827,BR0024,PRD009,Withdrawal,Branch,-1710.3,INR,179780.5,False
TXN00000216,20220722,2022-07-22 05:43:00,ACC001120,CUST00970,BR0020,PRD009,Refund,POS,7242.91,INR,248087.73,False
TXN00000217,20250422,2025-04-22 11:22:00,ACC001169,CUST00351,BR0012,PRD010,Refund,POS,47399.6,INR,449877.88,False
TXN00000218,20220503,2022-05-03 12:55:00,ACC000138,CUST00595,BR0014,PRD008,Payment,Branch,-21404.21,INR,284576.21,False
TXN00000219,20230205,2023-02-05 15:14:00,ACC001060,CUST00878,BR0001,PRD001,Transfer,Branch,10136.25,INR,300744.79,False
TXN00000220,20240206,2024-02-06 08:24:00,ACC000459,CUST00722,BR0014,PRD009,Refund,Online,94064.72,INR,33976.41,False
TXN00000221,20221021,2022-10-21 07:54:00,ACC000590,CUST00302,BR0024,PRD003,Deposit,POS,53465.66,INR,465904.52,False
TXN00000222,20221007,2022-10-07 22:57:00,ACC000818,CUST00902,BR0007,PRD010,Fee,Branch,-2879.58,INR,291386.26,False
TXN00000223,20240602,2024-06-02 10:26:00,ACC000539,CUST00842,BR0006,PRD004,Interest Credit,Online,3046.3,INR,100255.63,False
TXN00000224,20220717,2022-07-17 23:21:00,ACC000122,CUST00287,BR0024,PRD003,Withdrawal,Branch,-10251.45,INR,117808.6,False
TXN00000225,20240908,2024-09-08 01:22:00,ACC001155,CUST00513,BR0004,PRD008,Fee,Branch,-35169.39,INR,474953.89,False
TXN00000226,20240122,2024-01-22 15:08:00,ACC001255,CUST00611,BR0019,PRD005,Deposit,Online,88757.49,INR,361664.89,False
TXN00000227,20220524,2022-05-24 11:27:00,ACC001018,CUST00639,BR0018,PRD007,Fee,Mobile App,-11300.99,INR,151709.18,False
TXN00000228,20230901,2023-09-01 00:49:00,ACC000467,CUST00331,BR0021,PRD005,Deposit,ATM,93128.09,INR,267092.93,False
TXN00000229,20250509,2025-05-09 17:30:00,ACC001397,CUST00476,BR0005,PRD004,Interest Credit,Branch,73805.46,INR,193562.39,False
TXN00000230,20250221,2025-02-21 17:08:00,ACC000257,CUST00266,BR0018,PRD005,Payment,Branch,-35081.82,INR,218976.43,False
TXN00000231,20220706,2022-07-06 13:58:00,ACC000754,CUST00172,BR0007,PRD008,Transfer,Branch,19404.88,INR,119085.1,False
TXN00000232,20250911,2025-09-11 17:36:00,ACC000021,CUST00567,BR0016,PRD006,Withdrawal,Branch,-20682.62,INR,495469.37,False
TXN00000233,20230409,2023-04-09 02:03:00,ACC001475,CUST00798,BR0024,PRD006,Withdrawal,ATM,-40640.46,INR,219277.94,False
TXN00000234,20251004,2025-10-04 07:18:00,ACC000644,CUST00586,BR0025,PRD003,Transfer,ATM,60261.48,INR,303061.92,False
TXN00000235,20231022,2023-10-22 08:34:00,ACC000251,CUST00646,BR0005,PRD005,Interest Credit,ATM,7726.54,INR,247464.63,False
TXN00000236,20240203,2024-02-03 22:19:00,ACC000732,CUST00307,BR0003,PRD010,Refund,Online,22067.71,INR,390104.2,False
TXN00000237,20240812,2024-08-12 08:20:00,ACC001339,CUST00737,BR0003,PRD002,Withdrawal,POS,-26365.87,INR,251722.7,False
TXN00000238,20230207,2023-02-07 15:17:00,ACC000842,CUST00901,BR0025,PRD004,Interest Credit,Branch,95058.82,INR,101777.47,False
TXN00000239,20251001,2025-10-01 17:13:00,ACC001067,CUST00698,BR0008,PRD004,Withdrawal,Branch,-15281.71,INR,186194.99,False
TXN00000240,20220527,2022-05-27 22:28:00,ACC000291,CUST00437,BR0015,PRD009,Deposit,Mobile App,97792.07,INR,476522.48,False
TXN00000241,20250317,2025-03-17 12:19:00,ACC000070,CUST00312,BR0002,PRD006,Transfer,Branch,27832.83,INR,29860.02,False
TXN00000242,20240513,2024-05-13 12:24:00,ACC000787,CUST00470,BR0007,PRD008,Payment,Mobile App,-991.48,INR,22207.78,False
TXN00000243,20230504,2023-05-04 01:42:00,ACC000378,CUST00971,BR0004,PRD008,Interest Credit,Online,43136.94,INR,15653.05,False
TXN00000244,20240717,2024-07-17 10:59:00,ACC000054,CUST00477,BR0015,PRD003,Fee,Online,-37736.18,INR,405121.84,False
TXN00000245,20230705,2023-07-05 19:27:00,ACC000057,CUST00793,BR0015,PRD010,Transfer,Mobile App,72592.34,INR,391306.34,False
TXN00000246,20221204,2022-12-04 12:46:00,ACC000117,CUST00985,BR0006,PRD007,Refund,Online,10965.56,INR,429257.05,False
TXN00000247,20240521,2024-05-21 18:49:00,ACC000950,CUST00353,BR0003,PRD004,Payment,POS,-28651.5,INR,130050.35,False
TXN00000248,20231003,2023-10-03 07:08:00,ACC000958,CUST00093,BR0008,PRD006,Interest Credit,Branch,99261.68,INR,140350.07,False
TXN00000249,20230418,2023-04-18 17:18:00,ACC000562,CUST00751,BR0021,PRD001,Deposit,Online,99880.67,INR,285541.32,False
TXN00000250,20220531,2022-05-31 08:50:00,ACC000562,CUST00751,BR0021,PRD001,Transfer,POS,26911.3,INR,6169.56,False
TXN00000251,20251209,2025-12-09 05:28:00,ACC001354,CUST00997,BR0002,PRD006,Transfer,Mobile App,83608.18,INR,8633.34,True
TXN00000252,20250814,2025-08-14 17:13:00,ACC000076,CUST00606,BR0020,PRD003,Transfer,Mobile App,48046.78,INR,29292.42,False
TXN00000253,20220920,2022-09-20 02:28:00,ACC000567,CUST00424,BR0003,PRD001,Fee,ATM,-27594.82,INR,129003.48,False
TXN00000254,20220524,2022-05-24 07:40:00,ACC000532,CUST00356,BR0006,PRD004,Refund,ATM,49518.15,INR,73450.89,False
TXN00000255,20221212,2022-12-12 01:11:00,ACC000102,CUST00344,BR0004,PRD009,Withdrawal,POS,-5766.61,INR,430285.14,False
TXN00000256,20230916,2023-09-16 01:45:00,ACC000086,CUST00816,BR0012,PRD010,Fee,Online,-35882.02,INR,487641.16,False
TXN00000257,20241013,2024-10-13 19:15:00,ACC000724,CUST00704,BR0016,PRD002,Fee,Online,-35930.05,INR,54581.74,False
TXN00000258,20240530,2024-05-30 06:20:00,ACC000232,CUST00256,BR0018,PRD001,Fee,POS,-3918.64,INR,185679.68,False
TXN00000259,20220102,2022-01-02 09:09:00,ACC000852,CUST00382,BR0014,PRD008,Deposit,Branch,64206.61,INR,163270.27,False
TXN00000260,20240615,2024-06-15 11:30:00,ACC000687,CUST00379,BR0007,PRD001,Payment,Online,-44874.74,INR,310958.18,False
TXN00000261,20250820,2025-08-20 18:01:00,ACC000092,CUST00025,BR0025,PRD005,Transfer,Branch,93034.34,INR,304519.07,False
TXN00000262,20220911,2022-09-11 16:50:00,ACC001047,CUST00729,BR0015,PRD007,Interest Credit,POS,78098.33,INR,356420.12,False
TXN00000263,20230329,2023-03-29 21:46:00,ACC000776,CUST00827,BR0017,PRD002,Refund,ATM,58289.49,INR,190544.83,False
TXN00000264,20241126,2024-11-26 07:36:00,ACC000161,CUST00718,BR0025,PRD009,Deposit,POS,95864.59,INR,498906.48,False
TXN00000265,20250329,2025-03-29 16:51:00,ACC000857,CUST00311,BR0012,PRD002,Fee,Branch,-36665.63,INR,303551.01,False
TXN00000266,20241011,2024-10-11 06:53:00,ACC001066,CUST00328,BR0021,PRD001,Payment,POS,-15881.12,INR,146532.65,False
TXN00000267,20220109,2022-01-09 11:14:00,ACC000498,CUST00706,BR0013,PRD005,Refund,Mobile App,76775.96,INR,157408.19,False
TXN00000268,20250610,2025-06-10 13:23:00,ACC001420,CUST00142,BR0014,PRD004,Withdrawal,Branch,-22278.12,INR,175992.3,False
TXN00000269,20250127,2025-01-27 07:28:00,ACC000742,CUST00530,BR0023,PRD008,Interest Credit,Mobile App,48441.24,INR,114881.65,False
TXN00000270,20240326,2024-03-26 13:43:00,ACC000257,CUST00266,BR0018,PRD005,Fee,POS,-12284.95,INR,332951.33,False
TXN00000271,20220727,2022-07-27 02:26:00,ACC000588,CUST00867,BR0008,PRD001,Transfer,Mobile App,31418.74,INR,252512.97,False
TXN00000272,20250228,2025-02-28 06:57:00,ACC001013,CUST00478,BR0003,PRD009,Interest Credit,ATM,88150.05,INR,438202.85,False
TXN00000273,20230208,2023-02-08 17:45:00,ACC000248,CUST00411,BR0010,PRD006,Payment,Mobile App,-13205.64,INR,371427.0,False
TXN00000274,20220601,2022-06-01 22:10:00,ACC000070,CUST00312,BR0002,PRD006,Refund,Branch,43170.42,INR,66188.88,False
TXN00000275,20220223,2022-02-23 12:44:00,ACC000795,CUST00536,BR0020,PRD006,Payment,POS,-17750.67,INR,120717.45,False
TXN00000276,20250217,2025-02-17 18:38:00,ACC000690,CUST00046,BR0013,PRD003,Refund,POS,89840.47,INR,53885.9,False
TXN00000277,20230920,2023-09-20 14:58:00,ACC000152,CUST00134,BR0001,PRD010,Interest Credit,Mobile App,92076.33,INR,315416.0,False
TXN00000278,20230810,2023-08-10 22:08:00,ACC000893,CUST00889,BR0004,PRD005,Transfer,ATM,75778.12,INR,361853.73,False
TXN00000279,20251214,2025-12-14 00:37:00,ACC001044,CUST00284,BR0019,PRD005,Deposit,POS,15268.03,INR,184936.95,False
TXN00000280,20251216,2025-12-16 16:46:00,ACC000777,CUST00069,BR0013,PRD006,Transfer,POS,43886.77,INR,139649.79,False
TXN00000281,20220414,2022-04-14 01:36:00,ACC000476,CUST00984,BR0003,PRD009,Transfer,POS,49354.68,INR,448650.81,False
TXN00000282,20220911,2022-09-11 10:48:00,ACC000874,CUST00793,BR0014,PRD002,Transfer,ATM,32313.87,INR,476756.83,False
TXN00000283,20250604,2025-06-04 08:36:00,ACC001498,CUST00322,BR0013,PRD003,Withdrawal,POS,-21555.36,INR,157183.7,False
TXN00000284,20250209,2025-02-09 15:28:00,ACC000340,CUST00935,BR0022,PRD006,Deposit,ATM,28819.92,INR,442674.58,False
TXN00000285,20230525,2023-05-25 07:42:00,ACC000532,CUST00356,BR0006,PRD004,Fee,Online,-37685.77,INR,70501.56,False
TXN00000286,20220409,2022-04-09 19:57:00,ACC001042,CUST00333,BR0009,PRD004,Refund,Branch,16926.8,INR,479928.35,False
TXN00000287,20220602,2022-06-02 00:23:00,ACC000400,CUST00721,BR0012,PRD005,Deposit,ATM,48862.17,INR,140918.76,False
TXN00000288,20240702,2024-07-02 04:53:00,ACC000874,CUST00793,BR0014,PRD002,Interest Credit,Mobile App,44510.23,INR,147470.79,False
TXN00000289,20240527,2024-05-27 13:31:00,ACC001447,CUST00872,BR0007,PRD002,Refund,Online,12038.06,INR,43431.91,False
TXN00000290,20221204,2022-12-04 11:51:00,ACC000571,CUST00360,BR0015,PRD007,Interest Credit,Branch,66888.12,INR,372138.77,False
TXN00000291,20240401,2024-04-01 10:17:00,ACC000153,CUST00243,BR0017,PRD002,Transfer,Mobile App,15714.88,INR,315311.97,False
TXN00000292,20250401,2025-04-01 01:27:00,ACC000152,CUST00134,BR0001,PRD010,Interest Credit,Branch,68809.36,INR,466184.0,False
TXN00000293,20240814,2024-08-14 21:53:00,ACC000651,CUST00004,BR0017,PRD008,Withdrawal,Branch,-42079.48,INR,474591.27,False
TXN00000294,20220610,2022-06-10 07:43:00,ACC000504,CUST00972,BR0022,PRD003,Withdrawal,ATM,-29337.85,INR,132643.02,False
TXN00000295,20240311,2024-03-11 04:12:00,ACC000384,CUST00364,BR0020,PRD004,Interest Credit,Branch,49697.8,INR,475416.38,False
TXN00000296,20230202,2023-02-02 15:35:00,ACC000439,CUST00822,BR0001,PRD006,Deposit,POS,43460.16,INR,104273.49,False
TXN00000297,20250724,2025-07-24 12:40:00,ACC000857,CUST00311,BR0012,PRD002,Interest Credit,POS,26344.23,INR,117357.89,False
TXN00000298,20240326,2024-03-26 09:53:00,ACC001087,CUST00744,BR0018,PRD005,Interest Credit,ATM,95435.81,INR,437519.54,False
TXN00000299,20251116,2025-11-16 19:22:00,ACC001004,CUST00282,BR0022,PRD003,Refund,POS,63021.25,INR,240479.53,False
TXN00000300,20250304,2025-03-04 13:28:00,ACC000231,CUST00564,BR0024,PRD005,Refund,Online,76405.47,INR,123698.13,False
TXN00000301,20250503,2025-05-03 21:07:00,ACC000361,CUST00786,BR0012,PRD001,Payment,Online,-47817.96,INR,348484.29,False
TXN00000302,20230205,2023-02-05 15:38:00,ACC000991,CUST00616,BR0006,PRD003,Refund,Mobile App,80481.89,INR,343610.97,False
TXN00000303,20231002,2023-10-02 13:03:00,ACC000549,CUST00215,BR0010,PRD004,Fee,POS,-10794.55,INR,385899.33,False
TXN00000304,20241122,2024-11-22 14:27:00,ACC000651,CUST00004,BR0017,PRD008,Payment,Mobile App,-19599.35,INR,130349.69,False
TXN00000305,20231119,2023-11-19 20:52:00,ACC000995,CUST00259,BR0008,PRD006,Interest Credit,Branch,21933.87,INR,154255.32,False
TXN00000306,20230405,2023-04-05 20:07:00,ACC001173,CUST00929,BR0018,PRD010,Withdrawal,POS,-26823.85,INR,305375.7,False
TXN00000307,20240812,2024-08-12 00:51:00,ACC001106,CUST00572,BR0007,PRD009,Deposit,Mobile App,95030.34,INR,45126.36,False
TXN00000308,20230415,2023-04-15 02:41:00,ACC000723,CUST00549,BR0016,PRD001,Refund,Branch,76612.99,INR,259324.5,False
TXN00000309,20251030,2025-10-30 12:55:00,ACC000407,CUST00577,BR0021,PRD002,Withdrawal,ATM,-41915.55,INR,145093.74,False
TXN00000310,20241111,2024-11-11 17:46:00,ACC000766,CUST00843,BR0005,PRD004,Transfer,ATM,41368.86,INR,470006.9,False
TXN00000311,20240120,2024-01-20 03:32:00,ACC000042,CUST00690,BR0008,PRD002,Refund,Mobile App,94038.5,INR,395671.73,False
TXN00000312,20220207,2022-02-07 20:49:00,ACC000580,CUST00667,BR0019,PRD007,Transfer,ATM,2473.22,INR,16889.01,False
TXN00000313,20220818,2022-08-18 23:56:00,ACC000774,CUST00745,BR0009,PRD006,Interest Credit,Online,40105.06,INR,430991.85,False
TXN00000314,20251020,2025-10-20 23:26:00,ACC001034,CUST00306,BR0004,PRD008,Interest Credit,Branch,70363.75,INR,7370.89,False
TXN00000315,20230717,2023-07-17 18:50:00,ACC001239,CUST00133,BR0011,PRD009,Withdrawal,Mobile App,-4823.06,INR,97142.04,False
TXN00000316,20230314,2023-03-14 16:47:00,ACC000640,CUST00244,BR0005,PRD008,Refund,Branch,32406.49,INR,151076.99,False
TXN00000317,20250730,2025-07-30 18:30:00,ACC000205,CUST00042,BR0023,PRD006,Transfer,Mobile App,96927.78,INR,145619.33,False
TXN00000318,20220127,2022-01-27 09:58:00,ACC000833,CUST00148,BR0025,PRD008,Fee,POS,-13963.97,INR,253296.75,False
TXN00000319,20220814,2022-08-14 11:48:00,ACC001018,CUST00639,BR0018,PRD007,Interest Credit,POS,39394.84,INR,357289.37,False
TXN00000320,20250724,2025-07-24 07:28:00,ACC001184,CUST00647,BR0007,PRD009,Deposit,Online,39764.99,INR,238403.16,False
TXN00000321,20240308,2024-03-08 20:05:00,ACC000637,CUST00677,BR0016,PRD007,Transfer,Branch,14419.94,INR,280442.71,False
TXN00000322,20221011,2022-10-11 04:25:00,ACC001004,CUST00282,BR0022,PRD003,Fee,POS,-12535.95,INR,419035.2,False
TXN00000323,20240528,2024-05-28 15:16:00,ACC001161,CUST00306,BR0001,PRD007,Refund,Mobile App,23281.35,INR,155727.48,False
TXN00000324,20240817,2024-08-17 18:38:00,ACC000309,CUST00511,BR0006,PRD003,Deposit,Mobile App,32178.23,INR,435713.96,False
TXN00000325,20230329,2023-03-29 15:34:00,ACC000429,CUST00340,BR0018,PRD001,Refund,Mobile App,56262.83,INR,156508.09,False
TXN00000326,20241016,2024-10-16 16:35:00,ACC000660,CUST00205,BR0022,PRD008,Payment,Branch,-35457.97,INR,460615.2,False
TXN00000327,20240326,2024-03-26 00:10:00,ACC000159,CUST00821,BR0016,PRD001,Payment,POS,-6407.76,INR,374074.38,False
TXN00000328,20231021,2023-10-21 01:56:00,ACC000897,CUST00528,BR0019,PRD009,Refund,Mobile App,97193.03,INR,247592.26,False
TXN00000329,20230701,2023-07-01 17:26:00,ACC001075,CUST00929,BR0018,PRD007,Payment,Mobile App,-7036.28,INR,4629.26,False
TXN00000330,20250430,2025-04-30 21:17:00,ACC000603,CUST00077,BR0025,PRD008,Interest Credit,POS,92200.92,INR,161193.07,False
TXN00000331,20241208,2024-12-08 09:33:00,ACC001155,CUST00513,BR0004,PRD008,Interest Credit,ATM,16636.27,INR,401406.86,False
TXN00000332,20220117,2022-01-17 15:29:00,ACC000761,CUST00434,BR0002,PRD006,Fee,ATM,-30245.66,INR,468101.25,False
TXN00000333,20250410,2025-04-10 05:33:00,ACC001475,CUST00798,BR0024,PRD006,Refund,Mobile App,92787.77,INR,4910.59,False
TXN00000334,20250528,2025-05-28 00:19:00,ACC000308,CUST00303,BR0015,PRD007,Payment,ATM,-3399.05,INR,99633.82,False
TXN00000335,20220607,2022-06-07 19:29:00,ACC000940,CUST00501,BR0018,PRD010,Transfer,POS,9516.72,INR,78226.51,False
TXN00000336,20230422,2023-04-22 00:59:00,ACC001146,CUST00650,BR0018,PRD002,Withdrawal,ATM,-17280.62,INR,137290.31,False
TXN00000337,20241205,2024-12-05 11:39:00,ACC000873,CUST00454,BR0018,PRD001,Fee,Mobile App,-36479.69,INR,467153.96,False
TXN00000338,20251028,2025-10-28 18:09:00,ACC001314,CUST00259,BR0022,PRD001,Interest Credit,Branch,20298.68,INR,365329.04,False
TXN00000339,20230602,2023-06-02 16:37:00,ACC000539,CUST00842,BR0006,PRD004,Fee,Mobile App,-5160.99,INR,165080.09,False
TXN00000340,20220409,2022-04-09 23:55:00,ACC001213,CUST00393,BR0014,PRD008,Fee,POS,-13898.01,INR,334248.46,False
TXN00000341,20241126,2024-11-26 06:05:00,ACC000345,CUST00277,BR0012,PRD007,Deposit,POS,78347.32,INR,73245.83,False
TXN00000342,20221007,2022-10-07 01:08:00,ACC000001,CUST00234,BR0022,PRD008,Transfer,POS,7824.85,INR,403617.19,False
TXN00000343,20251004,2025-10-04 03:15:00,ACC000967,CUST00989,BR0021,PRD008,Transfer,POS,30290.7,INR,196623.33,False
TXN00000344,20230512,2023-05-12 16:20:00,ACC001447,CUST00872,BR0007,PRD002,Payment,POS,-17781.83,INR,39099.83,False
TXN00000345,20221029,2022-10-29 08:45:00,ACC000439,CUST00822,BR0001,PRD006,Withdrawal,ATM,-47277.22,INR,419938.05,False
TXN00000346,20220630,2022-06-30 21:07:00,ACC001004,CUST00282,BR0022,PRD003,Interest Credit,POS,78907.06,INR,449881.07,False
TXN00000347,20230830,2023-08-30 14:49:00,ACC000365,CUST00164,BR0011,PRD003,Deposit,Online,86620.54,INR,364245.75,False
TXN00000348,20250127,2025-01-27 05:59:00,ACC001147,CUST00598,BR0002,PRD009,Withdrawal,Branch,-19153.75,INR,97918.04,False
TXN00000349,20231201,2023-12-01 10:06:00,ACC000400,CUST00721,BR0012,PRD005,Deposit,Online,58639.53,INR,457903.55,False
TXN00000350,20240919,2024-09-19 20:17:00,ACC000027,CUST00430,BR0005,PRD005,Fee,Mobile App,-13687.74,INR,199147.0,False
TXN00000351,20250213,2025-02-13 01:36:00,ACC001443,CUST00279,BR0024,PRD010,Transfer,Branch,27453.67,INR,431592.66,False
TXN00000352,20220710,2022-07-10 05:30:00,ACC001245,CUST00172,BR0009,PRD006,Interest Credit,POS,45475.35,INR,403715.34,False
TXN00000353,20220910,2022-09-10 04:45:00,ACC000060,CUST00336,BR0015,PRD001,Fee,ATM,-44718.54,INR,435456.61,False
TXN00000354,20240907,2024-09-07 01:28:00,ACC000860,CUST00864,BR0025,PRD004,Refund,Branch,84588.02,INR,157118.28,False
TXN00000355,20240716,2024-07-16 19:47:00,ACC000569,CUST00903,BR0011,PRD009,Refund,Branch,19458.53,INR,166332.49,False
TXN00000356,20250330,2025-03-30 18:46:00,ACC000649,CUST00056,BR0015,PRD001,Interest Credit,Online,16962.89,INR,258170.22,False
TXN00000357,20250703,2025-07-03 21:03:00,ACC000826,CUST00586,BR0006,PRD001,Payment,Branch,-41893.95,INR,96469.97,False
TXN00000358,20250908,2025-09-08 05:28:00,ACC000303,CUST00629,BR0007,PRD009,Interest Credit,Branch,26700.26,INR,137762.73,False
TXN00000359,20220508,2022-05-08 23:53:00,ACC001036,CUST00111,BR0003,PRD005,Payment,Branch,-8689.76,INR,155582.26,False
TXN00000360,20220118,2022-01-18 22:05:00,ACC000242,CUST00851,BR0022,PRD010,Transfer,POS,46651.92,INR,465136.43,False
TXN00000361,20230720,2023-07-20 05:20:00,ACC000186,CUST00367,BR0005,PRD009,Withdrawal,POS,-36491.04,INR,313312.47,False
TXN00000362,20230724,2023-07-24 20:23:00,ACC000347,CUST00027,BR0023,PRD006,Refund,Mobile App,1093.35,INR,40637.47,False
TXN00000363,20250908,2025-09-08 20:57:00,ACC000506,CUST00972,BR0021,PRD001,Transfer,ATM,83738.97,INR,373704.22,False
TXN00000364,20231117,2023-11-17 09:11:00,ACC000636,CUST00272,BR0018,PRD001,Deposit,Online,37962.08,INR,70213.04,False
TXN00000365,20230918,2023-09-18 06:11:00,ACC000463,CUST00601,BR0022,PRD004,Refund,Online,18865.12,INR,129677.04,False
TXN00000366,20250804,2025-08-04 11:22:00,ACC000190,CUST00463,BR0023,PRD006,Payment,POS,-17789.9,INR,224836.57,False
TXN00000367,20240503,2024-05-03 18:24:00,ACC000350,CUST00225,BR0008,PRD006,Deposit,ATM,94969.03,INR,268974.39,False
TXN00000368,20240819,2024-08-19 21:50:00,ACC001439,CUST00411,BR0022,PRD001,Payment,Online,-17378.73,INR,103723.48,False
TXN00000369,20220604,2022-06-04 08:05:00,ACC001032,CUST00624,BR0014,PRD003,Fee,POS,-41501.39,INR,386704.5,False
TXN00000370,20230505,2023-05-05 03:33:00,ACC000958,CUST00093,BR0008,PRD006,Transfer,ATM,3193.23,INR,237604.91,False
TXN00000371,20251110,2025-11-10 21:37:00,ACC000662,CUST00027,BR0025,PRD007,Transfer,Branch,56398.75,INR,161186.02,False
TXN00000372,20240224,2024-02-24 05:26:00,ACC000735,CUST00925,BR0009,PRD009,Refund,Mobile App,90107.35,INR,167356.24,False
TXN00000373,20250201,2025-02-01 09:10:00,ACC000206,CUST00221,BR0010,PRD009,Withdrawal,Mobile App,-45661.78,INR,273389.05,False
TXN00000374,20251117,2025-11-17 18:36:00,ACC000900,CUST00068,BR0018,PRD004,Refund,Mobile App,61680.4,INR,365477.43,False
TXN00000375,20220903,2022-09-03 19:21:00,ACC000499,CUST00302,BR0018,PRD008,Transfer,Mobile App,72351.08,INR,339277.92,False
